Ensembl,Mouse_Uniprot,Human_Ortholog,Human_Uniprot,SILAC_adrenal_gland,SILAC_brain_cortex,SILAC_brown_adipose_tissue,SILAC_cerebellum,SILAC_duodenum,SILAC_embryonic_tissue,SILAC_eye,SILAC_heart,SILAC_kidney,SILAC_large_intestine,SILAC_liver,SILAC_lung,SILAC_ovary,SILAC_pancreas,SILAC_skeletal_muscle,SILAC_spleen,SILAC_stomach,SILAC_subcutaneous_adipose_tissue,SILAC_thymus,SILAC_uterus,TPM_adrenal_gland,TPM_brain_cortex,TPM_brown_adipose_tissue,TPM_cerebellum,TPM_duodenum,TPM_embryonic_tissue,TPM_eye,TPM_heart,TPM_kidney,TPM_large_intestine,TPM_liver,TPM_lung,TPM_ovary,TPM_pancreas,TPM_skeletal_muscle,TPM_spleen,TPM_stomach,TPM_subcutaneous_adipose_tissue,TPM_thymus,TPM_uterus
ENSMUSG00000035199,Q8R5J9,ENSG00000144746,O75915,0.231759564,-2.049646513,-3.199120953,0.5743337,1.292172372,-3.455672931,-1.60456625,NA,-2.647019851,-0.59400408,-1.52934047,-0.788878445,-0.600860048,0.167990434,7.790412996,-1.678635551,2.462664626,-0.517133972,0.533773476,1.162304995,-0.353298653,1.074900704,-0.269908141,0.569722522,-0.73047355,-0.746801668,1.307442901,0.978699363,-0.215736044,-0.109813332,-0.403995065,0.083206599,-0.735088704,1.318260899,2.212843143,0.398835369,-0.200649855,0.136825924,0.285042773,2.398622984
ENSMUSG00000002808,Q99M71,ENSG00000086289,Q9UM22,0.769169596,2.523463985,-2.02011032,2.046133617,NA,NA,0.593895027,-0.117682927,NA,-2.365822474,-1.511245128,-0.994033643,NA,NA,NA,NA,NA,-0.983428688,NA,NA,1.296383801,3.367064804,-0.263406886,3.231033074,-1.5995808,-0.415955648,1.470625771,1.47577727,-0.301355481,-1.460165397,-4.25744121,0.309047532,2.825448803,-0.291391578,5.084434726,-0.648931172,0.52713413,0.939640086,-2.235802526,1.773170469
ENSMUSG00000031207,P26041,ENSG00000147065,P26038,0.081497121,-1.341762229,0.059524131,-1.551382646,-0.474341784,-1.21342468,-0.5096944,0.898407918,0.748075708,-2.036614017,-1.481353404,3.0277299,0.084585189,-1.503173161,-0.127904456,1.232494104,0.339637202,0.640028113,0.490584625,1.044461517,0.338846075,-1.386008995,0.806575676,-1.456579285,-1.63402833,0.577594057,-0.477238609,1.185876349,0.683048756,-0.907237894,-1.68813589,2.600164152,0.198314606,1.450541667,-0.514699825,1.318691672,-0.49654758,0.948989565,1.706063735,0.857947872
ENSMUSG00000008822,E9QJT5,ENSG00000119640,P07311,-0.130727144,2.932496867,0.527282147,1.078767679,-0.842971888,-1.766181292,0.330655735,2.385206735,0.777493914,-1.053553456,-1.462642146,-0.209522107,-0.820161627,1.348167089,2.227166673,-0.142221261,0.903401677,-0.501501613,0.519364528,1.487328734,-0.399323488,0.593068219,3.076939823,2.298298819,-1.494505821,0.09555104,0.275659179,0.365920286,0.575635155,-1.434764383,0.686815243,-0.19572595,-1.541326596,-0.17941724,2.984210767,0.172316695,-2.016529565,-0.404562454,0.913372398,1.476374459
ENSMUSG00000040659,Q8C845,ENSG00000142634,Q96C19,-1.759564633,3.732226495,-2.183098614,0.812438753,-0.275069438,-2.613279818,-0.814809856,0.362785451,-1.318693339,-0.208913893,-1.450878939,-0.359466503,-1.722314272,0.751117576,-1.402468422,-0.246659602,1.484577741,-1.510427052,-0.286372693,0.710324379,0.151091206,-0.385930116,-2.711357,0.21477915,3.012605064,-2.982275119,1.506712368,-0.689063998,-0.982053864,2.030072234,0.215152113,0.578723293,0.145559041,0.875916265,-3.682314979,1.471591066,2.582109742,-0.672400555,0.495703789,1.740862464
ENSMUSG00000000088,P12787,ENSG00000178741,P20674,-0.920509529,0.763271301,1.489061983,-0.936543299,-2.133705406,-4.157848941,-0.625922362,3.083690801,0.797892142,-1.709993335,-1.400833121,-2.705445008,-3.17024558,-0.30803597,0.893657736,-2.507995496,0.270579229,-1.724647055,-2.168420906,-2.052076361,2.131149574,-2.923993106,1.077082713,-1.001541606,3.548348873,-2.930988661,3.238882005,2.045040421,0.587560777,0.548440595,1.153226237,-1.302060702,0.214549399,2.504832548,0.818611613,-0.50097019,3.168217681,-0.73265681,-0.252125317,4.535659041
ENSMUSG00000054364,P62746,ENSG00000143878,P62745,-0.179446891,2.50613876,0.064261608,2.163859649,-1.017744449,NA,0.787914933,4.29931906,NA,-1.429684406,-1.398922644,NA,NA,NA,NA,NA,NA,NA,-2.266145764,NA,2.184007849,-0.732400385,-0.031399836,0.059836733,0.898089769,-3.022881394,1.681049796,0.771016182,-0.250819281,-0.19971215,-1.511994202,1.452958148,1.372434454,3.20787888,-2.348375057,-0.015549776,0.639900554,1.133212175,-1.154554425,1.653932285
ENSMUSG00000021811,Q91WN1,ENSG00000213551,Q8WXX5,-0.042156073,-0.377492767,-1.272344867,-0.528506462,NA,1.751643993,0.271352662,-0.184612648,-0.457432223,-0.202015881,-1.398509356,-0.324115612,-0.309905299,-0.977793468,0.190181534,1.825568064,-0.837314296,-1.030929559,2.159141875,0.098513003,1.42043812,-0.690586172,-0.679806605,0.379800045,0.653676052,1.21446741,-0.101966055,-1.140364109,-0.690370572,-0.004805521,-1.394779484,-0.246260595,0.731544498,0.153228855,-0.06491853,1.990491993,0.219136429,-1.019297042,1.865201449,0.686555943
ENSMUSG00000020810,Q546K1,ENSG00000161544,Q8WWM9,0.409937297,1.359921768,0.334689122,0.77656975,0.396847262,-2.149000908,1.152693821,1.223035439,-0.372719834,-0.10920584,-1.396854973,0.570831953,1.528805354,0.371183607,NA,-0.590325969,1.200335335,1.395969409,-0.837282789,2.074333986,1.640580123,-0.21237243,-0.420153896,1.382063435,1.202707783,-3.160441871,1.551721243,1.880777114,-0.313348694,0.039933734,-0.965004563,0.738834102,2.15351538,0.144288133,-0.951909999,-0.176671068,1.586999128,1.770320851,-1.109650891,0.905041769
ENSMUSG00000041859,P25206,ENSG00000112118,P25205,-0.974203188,-3.938277247,-3.893164303,-3.944283701,-0.088741917,2.148334471,-1.555509307,-0.628389422,-2.787457752,0.656130933,-1.367428689,-1.401725352,0.074825205,NA,NA,1.186425379,-0.865383923,-0.144406801,3.344932223,-0.497642734,0.044959895,-1.12574683,-2.048732804,-2.545667512,0.699288409,4.139067726,-1.451717862,-1.008712209,-1.1102576,1.676215278,-0.840420649,0.467503712,1.127779584,-0.429931232,-0.331119419,2.274399359,0.327009748,0.751100977,3.278377518,0.923326951
ENSMUSG00000033793,Q8BVE3,ENSG00000047249,Q9UI12,-0.74628449,-0.401019772,-0.604541707,2.023465346,-1.164731895,-1.143098384,0.765823125,-1.473848884,1.430978932,-1.233690487,-1.347382992,-0.82128488,-1.378747106,-1.513190176,-0.102094589,-0.771579278,0.107082537,-0.662479505,-0.979493051,-2.055895987,1.074893805,2.70353116,1.62727306,1.516071521,-0.917487476,0.182956957,1.129247151,-0.513235181,1.317027358,-0.112903005,0.721226583,-0.109987568,-0.715337467,0.970088408,0.241141069,-0.429869724,-0.325655679,0.343598792,-0.276307189,1.396793945
ENSMUSG00000024654,Q8C0M9,ENSG00000162174,Q7L266,-0.885053995,2.620559882,-0.904633481,2.762505677,-1.153705476,-1.44311576,1.286792001,1.463423432,-1.194878734,-2.458759361,-1.324337673,-1.25358358,-0.641915898,0.443591076,2.358810955,0.791928164,-0.953540321,0.127421016,0.047793189,-0.194951478,-0.365814284,4.504581658,1.592333359,3.865447891,-2.472683989,0.919172922,1.898833939,1.878863514,-0.189129318,-1.742195551,0.241914554,-0.840595175,-0.558997975,0.665666041,4.126972614,0.735362397,-1.409567626,0.039225694,0.535572429,0.481848512
ENSMUSG00000058672,Q7TMM9,ENSG00000137267,Q13885,-1.460062564,3.111158693,-2.33477155,1.892331856,-1.451262284,0.583682015,1.19827741,-0.310112781,-0.812365153,-1.734395616,-1.295599545,-0.718518698,-1.314907168,-3.292218763,-0.519309244,-1.222192515,-1.532171418,-1.089743082,-0.65914095,-0.921872648,-0.721275993,-1.275308405,-3.36858062,1.560435323,0.653147854,-4.083575911,1.817932516,-0.449172945,-0.065628928,-0.279669245,2.661998856,1.041401371,0.936315031,2.401708733,-6.489370593,0.12453082,1.541977796,0.607022784,1.733418848,1.519804715
ENSMUSG00000021226,Q9QYR9,NA,NA,-0.741378433,-2.229199897,1.430616223,-2.353675813,-2.845639082,-3.81731253,-0.362243681,3.147001395,0.699117048,-2.661348673,-1.275874248,-0.804002889,-1.545894016,-1.758876934,NA,-1.010123107,-2.392676291,-0.674705976,-2.27453028,-2.065231573,0.771428628,-2.622441738,1.371685744,-2.093881379,0.369424477,-3.406492519,-4.213956996,1.802315255,1.113166382,-2.354530177,0.505778162,0.195159413,0.57889292,-1.799672415,-0.812607172,0.052731158,0.469755475,-0.074669847,-1.194176718,-1.220992813
ENSMUSG00000051391,A8IP69,ENSG00000170027,P61981,0.509523327,3.258388057,1.935819338,1.482997645,-1.133393326,-1.1140108,0.243527275,0.919233357,-1.304397232,-1.616249468,-1.247923979,-0.708015291,-1.051932905,-0.428067089,1.189469733,-1.005752433,-0.586113117,1.614987331,-0.510317122,-0.404136349,1.631619053,2.537499116,2.484000637,1.573878254,-0.90361296,0.511286627,2.464256601,0.609856851,-0.916235253,-1.014540131,-0.137835614,-0.361270293,-0.001806185,2.341602395,2.366056383,-0.34637331,-0.086323291,1.19532982,-0.946100352,1.805224164
ENSMUSG00000032171,Q9QUR7,NA,NA,0.036768855,3.144204949,-0.089063956,1.113516488,-0.468519731,0.048237921,NA,1.537822484,0.052621468,-0.948292144,-1.218894544,-0.401725352,-0.063652105,0.085865114,NA,0.313405809,0.363887792,-0.341885304,-0.030558821,0.796244487,0.477644891,-0.88264093,-0.345162626,0.11955785,0.047878402,-0.755688751,-1.326579072,0.514728979,-0.125891941,-0.330041462,-0.15785077,-0.277770402,0.589240352,-0.483643517,-1.167892704,-0.001544961,0.08317642,-0.195066399,0.634192204,-0.818211144
ENSMUSG00000078348,Q923D4,ENSG00000169976,Q9BWJ5,-0.467201396,0.92100336,-1.312933229,-0.87113714,-1.026770793,NA,-0.676856513,0.82534027,-0.141617218,-1.24891852,-1.207494754,-0.36932893,-0.132581215,NA,NA,0.639317116,0.350960654,-1.280774759,1.244734649,NA,2.404908548,-2.489738874,-0.984887521,-1.263591091,2.0525343,-1.855437098,1.037123226,-0.317357328,0.07818174,0.340603111,0.62410684,0.426594662,1.253012481,1.58903842,-0.68963795,1.118215921,1.873845024,-0.25980974,0.865818499,2.934379482
ENSMUSG00000027962,P29533,ENSG00000162692,P19320,-0.846422468,0.430808101,-1.88428761,0.347352228,-2.178549009,0.181633954,-0.475886952,-0.779003246,-0.28147569,-3.067602039,-1.19576678,0.929678273,0.774497186,0.779772377,NA,2.163603586,-0.256925597,-0.287655361,1.162594751,0.338595687,-2.321398165,2.235446794,-0.033591949,0.284581751,-3.018925077,2.041968166,-1.79757377,0.463239564,0.019630178,-0.576486533,-1.318319806,0.890995049,-1.689235193,-1.27166496,-0.208676007,3.614469886,-3.259055388,-0.100206783,2.1063701,-1.631611253
ENSMUSG00000025228,P61164,ENSG00000138107,P61163,0.008666358,2.130574587,0.191191646,0.78626653,-0.13980281,0.01866579,1.042615048,0.29287957,-0.191239053,0.148194335,-1.188791229,0.86376789,-0.427860129,0.491251782,0.405042621,-0.16735326,0.179141209,0.521763664,0.149181192,0.142649562,-0.169923257,-0.439702329,-0.290736132,0.248482397,0.474779641,-0.789235368,1.036294402,0.158081445,-0.288797702,0.487121045,-0.163490507,0.053202317,-0.399566206,0.484489562,-0.361907185,-0.050179583,0.174750835,0.259023969,0.509305815,1.643939451
ENSMUSG00000005683,Q9CZU6,NA,NA,0.191282352,-0.95405377,2.642223805,-0.032815902,-0.913379322,-2.01495407,-0.393548952,1.410078806,-0.671711717,-0.41290792,-1.162313546,-1.870565991,-1.885945769,-1.714488168,0.617698374,-2.616574181,-1.146878298,0.42337528,-1.552065952,-1.891918687,0.888924923,-1.380970781,2.992512436,-0.598270008,1.625954877,-1.261944175,2.143041444,2.871005667,0.217744134,1.274805712,-0.015404276,-0.792485927,-0.496817906,1.779460933,2.040547432,-0.641205222,0.944695054,0.820069044,-0.227654369,2.873818387
ENSMUSG00000021468,O35704,ENSG00000090054,O15269,1.182623068,NA,-1.114249727,-1.855369243,1.087129043,NA,-1.422799618,-0.51290268,-0.94098847,0.98161495,-1.154255867,-0.01544418,NA,NA,NA,-0.718440979,NA,-0.302918679,-0.435392062,NA,0.169473889,-0.026074128,0.176830317,-0.726506962,-0.092262676,0.054103678,-1.197659765,-1.085569666,0.213733625,0.225178788,-0.022161641,-0.086694366,-0.676177244,-0.698902742,0.170083601,-0.339046559,0.12509345,-0.293506848,-0.301191995,0.543713038
ENSMUSG00000022295,Q9Z1G3,ENSG00000155097,P21283,-0.737475463,0.945348643,-0.790557486,2.160680144,-1.14216019,-1.240229725,0.675556825,-0.92429135,1.053373549,-1.276310635,-1.153337742,-1.010788225,-0.953582551,-1.234780928,-0.835132906,-0.643526316,-1.416970642,-0.770855568,-1.04526778,-1.897362517,-0.458515387,2.523188047,0.727134963,1.95730722,-0.382574051,-0.242887763,1.34329345,0.340232517,1.382796926,-0.150115584,-0.004905683,-0.239557264,-0.107492936,1.291421632,0.665523231,-0.10269962,-0.697828021,-0.031879386,0.025275475,1.030968539
ENSMUSG00000020803,Q9CQM5,ENSG00000129235,Q9BRA2,-0.230444031,-0.444568777,-0.665207198,-1.938005452,-0.613097854,-2.856785427,-0.307048129,0.038920642,0.709108669,-0.802382741,-1.110759023,-0.355023351,-0.719317566,0.603531706,1.395723482,-1.024452605,0.112049656,-0.166282533,-0.356361736,-0.600366246,-1.162755943,-0.797112327,2.120454396,-0.045326055,1.267912515,-0.642774745,0.703603225,0.634914464,1.9478828,2.534747614,1.013259524,0.435713845,-0.221991358,0.698531508,0.312392367,-0.173869241,-0.134083754,0.977746684,0.00541399,3.671308537
ENSMUSG00000006457,O88990,NA,NA,-2.408809553,NA,1.574834406,-3.071871481,-3.658204799,-3.467095482,2.812948118,-0.491751181,NA,-4.07042925,-1.106399323,NA,NA,NA,7.475157066,-1.773851431,NA,NA,-0.393143679,NA,-1.474483627,-1.272920713,4.906479735,-0.04909206,-0.164899316,0.901432674,8.214952646,-1.129427183,2.207369793,-0.866403914,-2.954410524,2.675277773,0.731764007,3.344101728,13.6927444,-2.270173159,2.55767571,0.044496294,2.359020054,3.995972242
ENSMUSG00000004843,Q8BJF9,ENSG00000083937,Q9UQN3,-0.328231879,1.868300193,-0.135126046,NA,NA,NA,-0.203592676,1.589896169,0.378002979,0.596850926,-1.093113512,0.936868351,NA,0.643009901,0.885734966,-0.941761567,1.905628294,0.192843977,-0.595899211,1.97844176,1.368413375,1.159278463,0.972058319,0.287432069,2.277938718,-0.003206679,0.581658694,-0.436110898,-0.409765089,0.728419353,-0.151420945,-0.150748192,-0.063216459,-0.302913062,1.671459986,-0.481529357,2.167372928,-0.420773648,-1.053023398,1.961307399
ENSMUSG00000021520,Q9CQB4,ENSG00000156467,P14927,-0.678072052,1.829924853,1.647858657,-0.017783641,-1.492251529,-3.700005326,-0.397929404,4.044617165,1.056776616,-0.75264796,-1.074861949,-2.357588552,-2.719976422,0.075889681,1.962473362,-3.272827822,0.976205717,-0.764652358,-2.050555835,-0.61558756,-2.40155018,-0.700290052,7.684766311,3.615009628,-1.61724532,-1.622204624,3.522632632,4.696780513,3.211464519,2.803040611,2.143737131,0.789395089,-1.894014872,6.464801405,0.072744597,-0.767404621,-1.042407525,1.876988111,0.563786337,8.758634567
ENSMUSG00000028609,P61327,ENSG00000162385,P61326,-0.087521287,0.125750481,0.244123974,-0.516047725,-0.256750205,0.508204836,-0.712531901,0.603222627,-0.693638377,0.188254959,-1.053556767,-0.470851744,0.132426216,-0.684758622,NA,0.329992627,0.276344879,-0.973852416,1.739381597,0.335917719,-0.960945843,0.032638668,1.57021704,-0.043113802,-0.788392181,1.05269715,0.236224546,0.4921888,0.493023579,0.592153786,0.488169101,-0.276734863,-1.677197157,-0.092657832,0.7406274,0.00321495,-0.636446141,-0.518517792,0.266095821,3.355091561
ENSMUSG00000021131,G3UW85,ENSG00000100632,P84090,-0.166379585,1.39219422,-0.83132097,-0.205986318,-0.338550635,0.497439113,0.006001635,0.26914781,-0.548670887,-0.521102714,-1.037253042,-0.246404491,0.233411597,0.023418738,0.821879371,0.693531218,-0.191461717,-1.155385998,1.116857911,0.690246004,-1.449349163,-3.271432417,0.346679455,0.522318613,-0.810867265,-3.161982819,-1.686366466,0.150112447,0.138404079,1.449950436,0.24918318,-0.138997664,0.126774818,1.621405902,-3.46802412,0.167217729,-0.72631782,0.52429659,1.108121189,1.958280063
ENSMUSG00000005054,Q62426,ENSG00000160213,P04080,0.131779335,0.879809468,-0.363196606,-1.016838908,NA,NA,-0.533857419,-0.097428252,0.061764591,-0.593356928,-0.974087792,0.303033577,-0.646703599,1.620889362,-0.666962583,-0.055654063,1.312590898,1.950349816,3.594076213,3.098107446,0.34074716,-0.189192761,2.06215747,0.017597807,-0.485611817,-0.673879829,0.785287938,-1.146162456,0.61441612,-0.142987767,0.384404677,-0.318831356,-1.554552827,1.151068627,-0.320401942,-1.127755171,-0.045078979,0.114830267,1.437796675,3.438626928
ENSMUSG00000023272,Q9CYA0,ENSG00000184164,Q6UXH1,-1.066641055,-2.315818557,-2.621044638,-3.498364451,0.026370755,NA,NA,-0.926228196,-1.475059108,-0.836774683,-0.945722435,NA,-1.037859833,2.414003757,NA,NA,0.444398847,NA,NA,NA,0.898735012,-1.477623605,-1.740434878,-0.889150756,1.393144825,0.228850701,0.287860892,-0.891114743,-0.303983012,1.383071657,0.978772236,0.202108826,1.857475982,1.664490336,-1.544367745,0.956740803,1.165392887,-0.196844133,0.157279499,0.557429279
ENSMUSG00000035686,Q543J4,ENSG00000151365,Q92748,1.293837853,-1.02546617,2.280713076,-4.646585329,NA,NA,-3.377241699,-1.464858362,-3.420504911,-4.620192768,-0.904249771,NA,-2.703090351,NA,-0.591813436,NA,-3.461046763,NA,1.91259024,NA,2.54233628,-1.759766273,6.750727111,-0.367507953,-2.009085233,-6.60705518,2.056928148,1.752002751,1.671999553,-1.341739678,2.836719706,0.266814109,0.635705623,2.185378356,0.699538027,-3.169385055,-2.097212451,4.750947201,0.668296346,4.143930366
ENSMUSG00000002870,P97310,ENSG00000073111,P49736,-0.718232018,NA,NA,NA,-0.202139394,1.958941269,NA,-0.932558424,NA,0.702904321,-0.893802433,-1.098046553,0.378504884,NA,NA,1.524159062,NA,-2.060703793,3.792965137,-0.095984466,1.509909428,-1.470103346,-2.872104901,-1.366157946,0.982512836,3.114923769,-0.714846189,-0.890930886,-0.444350545,1.45144131,-1.250577982,-0.266277046,1.825066959,0.333431064,-0.06000907,2.471350366,0.71035649,0.332510047,3.453954819,1.293544163
ENSMUSG00000003849,Q542Y0,ENSG00000181019,P15559,-3.01158651,-1.690339914,-3.404252784,-1.470983262,2.345862403,-4.448667936,-0.161374234,1.465552837,0.277778846,0.915243555,-0.863198039,-2.001633661,-2.41568151,-2.855207162,0.544714637,-2.844690856,3.074128691,-2.166219677,-1.000478138,-1.957630406,-1.179944066,-0.661280586,-1.037317385,-0.001455162,3.507420229,-0.995873386,2.092445294,3.168476568,2.829110029,2.153079821,2.245195711,0.622162882,-0.43581178,-0.388682564,3.028926889,-0.318304121,6.04272074,-0.05942662,0.549380675,1.040098458
ENSMUSG00000045827,O08797,NA,NA,0.875392251,-1.517272813,-0.264981481,-1.553292296,-0.731125615,-3.427064471,-0.430324286,0.249235312,0.164501155,-1.281141992,-0.859523242,2.343363869,0.61649492,-0.701082125,-0.895045225,1.387544281,-0.589261687,0.998859977,0.993645737,-0.462683097,-0.420928303,-1.436993963,0.663168225,-0.883593311,-2.414508064,-2.314175907,-2.551922806,0.769171934,1.258335579,-0.113456804,-0.187504185,2.283219841,-0.024901604,-2.12490228,-0.215223635,1.179058734,-1.983525328,0.819688777,0.806358946,-4.520611565
ENSMUSG00000007050,O35900,ENSG00000204392,Q9Y333,0.018102357,1.037579552,-0.201454559,-0.297962855,-0.234013724,0.637267305,-0.005526476,1.301620221,0.009485742,-0.407237109,-0.823101348,-0.157218209,0.163201055,1.101893757,0.695744159,0.881088748,0.712555349,-0.57377027,1.020978511,1.938195141,1.586891163,-1.512664674,-0.662192943,-0.92715757,2.046285925,-0.339773725,0.268262888,-0.062805684,0.006705009,0.972304704,1.032817696,-0.265995373,1.045546822,0.050955987,-0.602067131,0.918837705,1.651538207,-0.033527603,1.662729325,0.588072564
ENSMUSG00000006941,Q9CXU9,ENSG00000114784,O60739,-0.183693684,2.771095366,NA,1.041571296,NA,NA,0.49859914,0.733774139,0.633693443,NA,-0.810261549,-0.17141287,NA,NA,NA,0.197167158,NA,NA,NA,0.288741331,1.134989523,0.429380275,-0.175229066,0.499964307,0.583778595,-0.079272477,0.726120545,-0.248806401,-0.700747892,-1.288735997,-0.590398225,-0.65083649,-0.235665004,0.905609204,-0.008577637,0.154090021,0.787055414,-1.121475619,0.499417625,1.391775926
ENSMUSG00000022673,P49717,ENSG00000104738,P33991,-0.763325118,NA,NA,NA,0.21262042,1.838481178,NA,-2.007726314,NA,0.895433018,-0.804422842,-1.328945375,NA,NA,NA,0.940517427,NA,NA,2.93076281,NA,0.528731242,-0.627732758,-1.518643636,-0.300560026,0.463842831,2.794785656,-1.801883655,-0.507192193,-0.849665322,1.003918477,-1.435005401,0.304609947,0.6410051,-1.013101947,-1.108575352,1.841316085,0.147586823,0.200762023,2.535726282,-0.154344095
ENSMUSG00000024217,Q569X3,ENSG00000124562,P09234,0.275273357,0.657154016,-0.661646988,0.232056754,NA,1.537469246,0.185575815,0.040779623,-0.028858341,-0.113339533,-0.799421592,NA,0.541536986,-0.011533689,-0.146737181,0.504387392,NA,NA,NA,3.212166335,1.723023533,-2.985428358,-0.509204898,-0.43778647,2.06886445,-1.929026217,-2.009020489,0.01794043,-0.373713166,0.307781729,0.434668085,0.290177716,0.598632926,0.655000385,-4.109705856,0.978024895,1.550712453,-0.320182727,1.132205362,2.161009362
ENSMUSG00000012483,Q9CQ71,ENSG00000106399,P35244,-0.427730025,0.260122548,-0.75961689,-0.837517095,-0.337576615,0.595787967,NA,1.765211724,-0.760036634,-0.126565408,-0.797776679,NA,-0.142513573,-0.588817218,1.354818166,0.793171731,0.79804927,NA,2.572552677,1.527677864,-2.485138368,0.968533382,4.869181964,1.798380161,-1.680316491,2.435135251,-0.366529136,0.695077754,-0.064186481,0.833931753,0.205650471,-0.861910219,-2.254766592,1.282614916,1.836513681,-0.456287806,-4.016371222,-0.08608727,1.262771741,3.057212234
ENSMUSG00000015994,Q541Z2,NA,NA,0.563116522,1.054569831,0.482609763,0.213122443,-0.099125268,NA,0.725840718,0.782092688,0.140077077,-0.124646836,-0.792123093,0.572002887,NA,NA,NA,-0.220496128,0.552858248,NA,1.952918869,1.775895525,0.176331596,1.031263029,2.296578522,0.820387075,-0.097376243,0.806356661,1.338976748,0.481136411,-0.129660601,-0.481093365,-0.319622079,-0.182268581,-0.325913205,0.696524301,2.782983207,-0.488510297,-0.085905293,0.009958612,-0.449442422,2.186159717
